element,type,charge,molecule_id,atom_id,node_type
h,3,0.127,169,4308,atom
c,22,0.153,169,4309,atom
c,34,0.006,169,4310,atom
h,3,0.152,170,4311,atom
c,22,-0.114,170,4312,atom
h,3,0.136,170,4313,atom
h,3,0.134,170,4314,atom
c,22,-0.393,170,4315,atom
c,22,-0.115,170,4316,atom
c,22,-0.133,170,4317,atom
n,38,0.118,170,4318,atom
h,3,0.139,170,4319,atom
c,22,-0.123,170,4320,atom
c,22,-0.122,170,4321,atom
c,93,-0.074,170,4322,atom
h,3,0.152,170,4323,atom
h,3,0.058,170,4324,atom
h,3,0.127,170,4325,atom
h,3,0.152,170,4326,atom
c,22,0.316,170,4327,atom
n,38,0.823,170,4328,atom
c,22,0.816,170,4329,atom
o,40,-0.135,171,4330,atom
c,22,0.004,171,4331,atom
h,3,0.143,171,4332,atom
h,3,0.135,171,4333,atom
o,40,0.015,171,4334,atom
c,22,-0.081,171,4335,atom
c,22,0.015,171,4336,atom
c,14,0.145,171,4337,atom
h,3,0.139,171,4338,atom
h,3,0.058,171,4339,atom
c,93,0.016,171,4340,atom
o,40,-0.144,171,4341,atom
h,3,0.152,171,4342,atom
c,22,0.118,171,4343,atom
c,22,-0.115,171,4344,atom
c,27,0.144,171,4345,atom
h,3,0.073,172,4346,atom
c,22,-0.124,172,4347,atom
h,3,0.136,172,4348,atom
o,40,-0.39,172,4349,atom
c,22,-0.126,172,4350,atom
c,34,0.135,172,4351,atom
c,22,-0.111,172,4352,atom
o,40,-0.395,172,4353,atom
h,3,0.136,172,4354,atom
h,3,0.055,172,4355,atom
h,3,0.061,172,4356,atom
h,3,0.136,172,4357,atom
o,40,-0.404,172,4358,atom
h,3,0.149,172,4359,atom
c,22,0.118,172,4360,atom
c,22,-0.124,172,4361,atom
c,22,-0.388,172,4362,atom
c,22,-0.379,172,4363,atom
h,3,0.137,172,4364,atom
c,22,-0.39,172,4365,atom
c,22,-0.126,172,4366,atom
h,3,0.136,172,4367,atom
o,40,-0.135,172,4368,atom
c,22,-0.124,172,4369,atom
c,22,-0.122,172,4370,atom
h,3,0.012,172,4371,atom
h,3,0.139,172,4372,atom
h,3,0.198,172,4373,atom
c,22,0.142,172,4374,atom
c,22,-0.124,172,4375,atom
c,22,-0.108,172,4376,atom
h,3,0.13,173,4377,atom
h,3,0.154,173,4378,atom
h,3,0.139,173,4379,atom
c,34,0.09,173,4380,atom
n,38,-0.126,173,4381,atom
c,22,0.816,173,4382,atom
c,27,-0.11,173,4383,atom
o,40,-0.123,173,4384,atom
o,40,-0.395,173,4385,atom
c,22,0.81,173,4386,atom
c,34,0.09,173,4387,atom
h,3,0.152,173,4388,atom
c,34,-0.137,173,4389,atom
c,22,-0.115,173,4390,atom
c,22,0.015,173,4391,atom
c,22,0.332,173,4392,atom
c,93,0.017,173,4393,atom
c,93,-0.191,174,4394,atom
c,22,-0.124,174,4395,atom
h,3,0.152,174,4396,atom
c,40,-0.076,174,4397,atom
h,3,0.136,174,4398,atom
h,3,0.188,174,4399,atom
h,3,0.136,174,4400,atom
h,3,0.152,174,4401,atom
c,22,-0.118,174,4402,atom
c,22,-0.124,174,4403,atom
c,22,-0.133,174,4404,atom
c,93,-0.396,174,4405,atom
o,40,-0.395,174,4406,atom
c,93,-0.191,174,4407,atom
h,3,0.056,174,4408,atom
c,34,-0.191,174,4409,atom
c,22,0.062,174,4410,atom
c,22,0.146,174,4411,atom
c,194,0.004,174,4412,atom
h,3,0.138,174,4413,atom
o,40,0.013,174,4414,atom
c,34,-0.191,174,4415,atom
h,3,0.152,174,4416,atom
c,22,-0.115,174,4417,atom
c,22,-0.124,174,4418,atom
c,22,0.145,174,4419,atom
o,40,-0.191,175,4420,atom
c,22,-0.122,175,4421,atom
h,1,-0.074,175,4422,atom
h,3,0.14,175,4423,atom
c,22,-0.396,175,4424,atom
c,22,0.142,175,4425,atom
c,27,-0.393,175,4426,atom
h,3,0.149,175,4427,atom
c,22,-0.119,175,4428,atom
c,22,-0.094,175,4429,atom
h,3,0.13,175,4430,atom
h,3,0.134,175,4431,atom
h,3,0.058,175,4432,atom
o,40,-0.395,175,4433,atom
c,34,-0.191,175,4434,atom
c,22,0.002,175,4435,atom
c,22,-0.122,175,4436,atom
c,29,0.163,175,4437,atom
h,3,0.149,176,4438,atom
h,3,0.047,176,4439,atom
h,3,0.139,176,4440,atom
c,22,-0.122,176,4441,atom
o,45,0.016,176,4442,atom
h,3,0.152,176,4443,atom
c,22,-0.107,176,4444,atom
c,22,-0.115,176,4445,atom
h,3,0.191,176,4446,atom
c,22,-0.115,176,4447,atom
c,22,-0.126,176,4448,atom
h,3,0.134,176,4449,atom
h,3,0.152,176,4450,atom
h,3,0.152,176,4451,atom
h,3,0.152,176,4452,atom
h,3,0.058,176,4453,atom
c,22,-0.115,176,4454,atom
c,22,-0.115,176,4455,atom
o,45,-0.093,176,4456,atom
h,3,0.138,177,4457,atom
h,3,0.061,177,4458,atom
c,22,-0.115,177,4459,atom
c,22,-0.122,177,4460,atom
c,22,-0.124,177,4461,atom
c,22,-0.115,177,4462,atom
c,26,0.015,177,4463,atom
c,22,-0.126,177,4464,atom
c,22,-0.392,177,4465,atom
o,40,-0.391,177,4466,atom
h,1,-0.134,177,4467,atom
h,3,0.129,177,4468,atom
o,40,-0.393,177,4469,atom
h,3,0.139,177,4470,atom
o,40,-0.395,177,4471,atom
c,22,0.132,177,4472,atom
h,3,0.288,177,4473,atom
h,3,0.288,178,4474,atom
c,22,-0.125,178,4475,atom
o,40,-0.093,178,4476,atom
h,3,0.12,178,4477,atom
h,3,0.152,178,4478,atom
h,3,0.136,178,4479,atom
h,3,0.139,178,4480,atom
h,3,0.149,178,4481,atom
h,3,0.139,178,4482,atom
h,3,0.058,178,4483,atom
n,38,0.146,178,4484,atom
o,40,-0.093,178,4485,atom
c,22,-0.115,178,4486,atom
c,22,0.118,178,4487,atom
c,22,-0.133,178,4488,atom
c,22,0.145,178,4489,atom
h,3,0.136,178,4490,atom
c,22,-0.125,178,4491,atom
c,22,-0.067,178,4492,atom
o,40,-0.391,178,4493,atom
h,3,0.188,178,4494,atom
h,3,0.136,178,4495,atom
h,3,0.057,178,4496,atom
c,27,0.017,178,4497,atom
n,32,0.814,178,4498,atom
c,22,-0.115,178,4499,atom
h,3,0.152,179,4500,atom
h,3,0.054,179,4501,atom
h,3,0.13,179,4502,atom
o,40,-0.391,179,4503,atom
c,22,-0.125,179,4504,atom
c,22,0.012,179,4505,atom
o,40,-0.129,179,4506,atom
c,27,0.011,179,4507,atom
c,22,-0.122,179,4508,atom
c,22,-0.111,179,4509,atom
h,3,0.127,179,4510,atom
h,3,0.136,179,4511,atom
c,22,-0.114,179,4512,atom
c,22,0.202,179,4513,atom
o,40,-0.395,179,4514,atom
h,3,0.127,179,4515,atom
h,3,0.119,179,4516,atom
o,40,-0.395,179,4517,atom
c,22,-0.125,179,4518,atom
c,22,-0.385,179,4519,atom
c,22,-0.124,179,4520,atom
h,3,0.188,180,4521,atom
c,22,-0.125,180,4522,atom
n,38,-0.397,180,4523,atom
h,3,0.137,180,4524,atom
h,3,0.056,180,4525,atom
n,38,0.182,180,4526,atom
c,22,0.142,180,4527,atom
c,22,0.017,180,4528,atom
c,22,-0.124,180,4529,atom
h,3,0.152,180,4530,atom
h,3,0.136,180,4531,atom
h,3,-0.131,180,4532,atom
h,3,0.056,180,4533,atom
c,22,-0.125,180,4534,atom
c,22,-0.115,180,4535,atom
n,32,-0.135,180,4536,atom
h,3,0.136,180,4537,atom
h,3,0.817,180,4538,atom
o,40,-0.395,180,4539,atom
h,3,0.188,180,4540,atom
h,3,0.058,180,4541,atom
h,3,0.136,180,4542,atom
h,3,-0.131,180,4543,atom
c,22,-0.08,180,4544,atom
c,22,-0.124,180,4545,atom
c,22,-0.124,180,4546,atom
o,40,-0.107,180,4547,atom
h,3,0.139,181,4548,atom
h,3,0.154,181,4549,atom
h,3,0.136,181,4550,atom
o,40,-0.381,181,4551,atom
h,3,0.15,181,4552,atom
c,22,-0.118,181,4553,atom
c,22,-0.124,181,4554,atom
h,3,0.154,181,4555,atom
h,3,0.12,181,4556,atom
h,3,0.125,181,4557,atom
h,3,0.137,181,4558,atom
h,3,0.136,181,4559,atom
h,3,0.137,181,4560,atom
o,40,-0.395,181,4561,atom
c,27,-0.388,181,4562,atom
c,22,-0.115,181,4563,atom
c,22,-0.08,181,4564,atom
h,3,0.104,181,4565,atom
c,34,-0.076,181,4566,atom
n,38,0.812,181,4567,atom
c,22,-0.124,181,4568,atom
h,3,0.152,181,4569,atom
h,3,0.188,181,4570,atom
h,3,0.073,181,4571,atom
h,3,-0.12,181,4572,atom
c,22,-0.115,181,4573,atom
c,22,-0.126,181,4574,atom
c,22,-0.092,181,4575,atom
h,3,0.138,182,4576,atom
o,36,-0.15,182,4577,atom
h,3,0.136,182,4578,atom
h,3,0.137,182,4579,atom
o,40,-0.123,182,4580,atom
h,3,0.152,182,4581,atom
h,3,0.135,182,4582,atom
c,22,-0.124,182,4583,atom
c,22,-0.125,182,4584,atom
c,22,-0.115,182,4585,atom
h,3,-0.132,182,4586,atom
o,40,-0.089,182,4587,atom
c,22,-0.191,182,4588,atom
c,22,-0.118,182,4589,atom
h,3,0.134,182,4590,atom
c,22,-0.124,182,4591,atom
c,22,-0.121,182,4592,atom
c,22,0.118,182,4593,atom
h,3,0.056,182,4594,atom
c,29,0.006,182,4595,atom
c,22,0.004,182,4596,atom
h,3,0.137,182,4597,atom
h,3,-0.291,182,4598,atom
h,3,0.138,182,4599,atom
h,3,0.136,182,4600,atom
c,22,-0.128,182,4601,atom
o,38,0.813,182,4602,atom
c,22,-0.121,182,4603,atom
c,34,-0.076,183,4604,atom
n,32,-0.392,183,4605,atom
h,3,0.152,183,4606,atom
c,22,-0.084,183,4607,atom
c,22,-0.122,183,4608,atom
o,40,-0.395,183,4609,atom
c,16,-0.088,183,4610,atom
c,22,-0.393,183,4611,atom
h,3,0.149,183,4612,atom
c,22,-0.114,183,4613,atom
c,22,-0.385,183,4614,atom
h,3,0.154,183,4615,atom
h,3,0.139,183,4616,atom
h,3,0.13,183,4617,atom
c,34,0.009,183,4618,atom
h,3,0.288,183,4619,atom
c,22,-0.393,183,4620,atom
c,22,-0.122,183,4621,atom
c,22,-0.393,183,4622,atom
h,3,0.136,184,4623,atom
h,3,0.012,184,4624,atom
h,3,0.188,184,4625,atom
h,3,0.136,184,4626,atom
c,22,-0.122,184,4627,atom
c,22,-0.124,184,4628,atom
h,3,0.152,184,4629,atom
h,3,0.811,184,4630,atom
h,3,0.012,184,4631,atom
c,22,0.202,184,4632,atom
n,32,-0.393,184,4633,atom
h,3,0.136,184,4634,atom
h,3,0.136,184,4635,atom
h,3,0.136,184,4636,atom
h,3,0.136,184,4637,atom
c,22,-0.124,184,4638,atom
c,22,-0.124,184,4639,atom
h,3,0.137,184,4640,atom
h,3,0.143,184,4641,atom
c,22,-0.125,184,4642,atom
c,22,-0.079,184,4643,atom
c,22,0.202,184,4644,atom
h,3,0.136,184,4645,atom
c,22,0.832,184,4646,atom
h,3,0.136,184,4647,atom
h,3,0.138,184,4648,atom
o,40,-0.384,184,4649,atom
c,22,0.142,184,4650,atom
c,195,-0.4,184,4651,atom
h,3,0.188,184,4652,atom
h,3,0.139,185,4653,atom
h,3,0.139,185,4654,atom
h,3,0.149,185,4655,atom
n,38,-0.134,185,4656,atom
n,38,0.145,185,4657,atom
n,38,-0.385,185,4658,atom
c,22,-0.11,185,4659,atom
c,26,0.811,185,4660,atom
c,29,0.002,185,4661,atom
h,3,0.137,185,4662,atom
h,3,0.152,185,4663,atom
c,22,-0.126,185,4664,atom
c,22,-0.115,185,4665,atom
h,3,0.139,185,4666,atom
h,3,0.149,185,4667,atom
h,3,0.058,185,4668,atom
h,3,0.143,185,4669,atom
c,22,-0.123,185,4670,atom
c,22,-0.393,185,4671,atom
c,22,-0.123,185,4672,atom
o,40,-0.11,186,4673,atom
o,40,-0.395,186,4674,atom
h,3,0.136,186,4675,atom
h,3,0.058,186,4676,atom
c,22,0.31,186,4677,atom
c,22,-0.115,186,4678,atom
c,22,-0.393,186,4679,atom
h,3,0.129,186,4680,atom
c,22,0.118,186,4681,atom
h,3,0.188,186,4682,atom
h,3,0.188,186,4683,atom
o,40,-0.4,186,4684,atom
c,22,0.118,186,4685,atom
c,22,0.062,186,4686,atom
c,22,-0.115,186,4687,atom
h,3,0.149,186,4688,atom
h,3,0.188,186,4689,atom
h,3,0.152,186,4690,atom
h,3,0.108,186,4691,atom
c,27,-0.091,186,4692,atom
c,22,0.128,186,4693,atom
c,22,-0.126,186,4694,atom
h,3,0.817,186,4695,atom
c,22,-0.067,186,4696,atom
h,3,0.139,186,4697,atom
h,3,0.054,186,4698,atom
c,34,0.023,187,4699,atom
h,3,0.152,187,4700,atom
h,3,0.288,187,4701,atom
h,3,0.288,187,4702,atom
c,34,0.09,187,4703,atom
c,22,-0.115,187,4704,atom
c,22,0.202,187,4705,atom
c,27,-0.085,187,4706,atom
h,3,0.151,187,4707,atom
h,3,0.136,187,4708,atom
c,22,-0.393,187,4709,atom
h,3,0.129,187,4710,atom
c,22,-0.115,187,4711,atom
c,22,-0.115,187,4712,atom
c,22,-0.115,187,4713,atom
h,3,0.154,187,4714,atom
c,34,0.09,187,4715,atom
h,3,0.154,187,4716,atom
h,3,0.139,187,4717,atom
c,22,-0.124,187,4718,atom
c,22,-0.126,187,4719,atom
c,22,-0.124,187,4720,atom
