element,type,charge,molecule_id,atom_id,node_type
c,22,0.816,169,4293,atom
h,3,0.132,169,4294,atom
c,22,-0.122,169,4295,atom
c,29,0.004,169,4296,atom
n,38,-0.137,169,4297,atom
h,3,0.061,169,4298,atom
c,22,-0.11,169,4299,atom
h,3,0.134,169,4300,atom
c,22,-0.115,169,4301,atom
o,40,-0.104,169,4302,atom
c,22,-0.118,169,4303,atom
c,22,-0.109,169,4304,atom
o,40,-0.385,169,4305,atom
c,10,0.009,169,4306,atom
n,38,0.002,169,4307,atom
c,21,-0.091,169,4308,atom
h,3,0.147,169,4309,atom
c,22,0.141,169,4310,atom
h,3,0.142,170,4311,atom
c,22,-0.118,170,4312,atom
c,22,-0.128,170,4313,atom
c,22,-0.105,170,4314,atom
c,22,-0.116,170,4315,atom
c,22,0.816,170,4316,atom
c,36,-0.148,170,4317,atom
c,22,-0.109,170,4318,atom
h,3,0.134,170,4319,atom
c,10,0.011,170,4320,atom
c,22,0.118,170,4321,atom
c,22,0.816,170,4322,atom
h,3,0.145,170,4323,atom
c,22,-0.107,170,4324,atom
c,22,-0.122,170,4325,atom
f,40,-0.142,170,4326,atom
h,3,-0.067,170,4327,atom
o,40,-0.384,170,4328,atom
h,3,0.145,170,4329,atom
o,40,-0.413,171,4330,atom
h,3,0.132,171,4331,atom
n,32,-0.191,171,4332,atom
c,22,-0.111,171,4333,atom
h,3,0.128,171,4334,atom
h,3,0.154,171,4335,atom
c,35,-0.097,171,4336,atom
o,40,-0.114,171,4337,atom
h,3,-0.106,171,4338,atom
c,22,-0.116,171,4339,atom
h,3,-0.113,171,4340,atom
c,28,-0.085,171,4341,atom
h,3,0.062,171,4342,atom
o,40,-0.392,171,4343,atom
c,22,-0.122,171,4344,atom
c,22,-0.119,171,4345,atom
h,3,0.142,172,4346,atom
h,3,0.152,172,4347,atom
n,38,0.061,172,4348,atom
h,3,-0.124,172,4349,atom
c,27,0.007,172,4350,atom
h,3,0.059,172,4351,atom
c,22,-0.122,172,4352,atom
h,3,0.136,172,4353,atom
c,22,-0.107,172,4354,atom
c,27,0.814,172,4355,atom
n,38,0.817,172,4356,atom
c,22,-0.113,172,4357,atom
h,3,0.058,172,4358,atom
h,3,0.137,172,4359,atom
c,22,-0.142,172,4360,atom
o,40,-0.382,172,4361,atom
f,92,-0.291,172,4362,atom
h,3,0.801,172,4363,atom
c,22,-0.097,172,4364,atom
c,22,-0.119,172,4365,atom
h,3,0.161,172,4366,atom
h,1,0.067,172,4367,atom
c,27,-0.089,172,4368,atom
c,22,-0.113,172,4369,atom
h,3,0.132,172,4370,atom
n,38,0.012,172,4371,atom
h,3,0.054,172,4372,atom
c,28,0.007,172,4373,atom
o,40,-0.383,172,4374,atom
h,3,0.146,172,4375,atom
c,92,-0.083,172,4376,atom
h,3,0.061,173,4377,atom
h,3,0.163,173,4378,atom
h,3,0.056,173,4379,atom
o,40,-0.227,173,4380,atom
n,38,-0.388,173,4381,atom
n,38,-0.137,173,4382,atom
h,3,0.066,173,4383,atom
o,40,-0.398,173,4384,atom
o,40,-0.384,173,4385,atom
h,3,0.145,173,4386,atom
h,3,0.132,173,4387,atom
h,3,0.061,173,4388,atom
c,22,-0.396,173,4389,atom
c,22,0.137,173,4390,atom
h,3,0.143,173,4391,atom
c,22,-0.115,173,4392,atom
c,195,-0.129,173,4393,atom
c,22,-0.114,174,4394,atom
c,22,-0.124,174,4395,atom
h,3,0.153,174,4396,atom
o,40,-0.204,174,4397,atom
o,40,-0.382,174,4398,atom
n,38,-0.412,174,4399,atom
h,3,0.142,174,4400,atom
c,22,0.056,174,4401,atom
o,40,-0.398,174,4402,atom
h,3,0.152,174,4403,atom
o,40,-0.398,174,4404,atom
c,28,0.011,174,4405,atom
c,22,-0.124,174,4406,atom
h,3,0.061,174,4407,atom
c,22,-0.126,174,4408,atom
h,3,0.149,174,4409,atom
h,3,0.136,174,4410,atom
h,3,-0.12,174,4411,atom
n,38,-0.085,174,4412,atom
h,3,0.149,174,4413,atom
c,22,-0.113,174,4414,atom
c,195,-0.076,174,4415,atom
h,3,0.315,174,4416,atom
c,27,0.016,174,4417,atom
h,3,0.138,174,4418,atom
c,22,-0.115,174,4419,atom
c,10,-0.11,175,4420,atom
h,3,0.146,175,4421,atom
h,3,0.058,175,4422,atom
h,3,0.145,175,4423,atom
h,3,0.146,175,4424,atom
h,3,0.133,175,4425,atom
c,22,0.118,175,4426,atom
c,22,-0.123,175,4427,atom
o,40,-0.4,175,4428,atom
c,22,-0.122,175,4429,atom
o,40,-0.386,175,4430,atom
c,35,-0.097,175,4431,atom
c,22,-0.115,175,4432,atom
o,40,-0.384,175,4433,atom
c,22,-0.122,175,4434,atom
h,3,0.142,175,4435,atom
h,3,0.058,175,4436,atom
c,22,-0.126,175,4437,atom
h,3,0.145,176,4438,atom
c,22,-0.097,176,4439,atom
c,22,-0.067,176,4440,atom
h,3,0.145,176,4441,atom
n,38,-0.086,176,4442,atom
h,3,0.142,176,4443,atom
c,22,0.118,176,4444,atom
o,40,-0.388,176,4445,atom
c,22,-0.112,176,4446,atom
o,40,-0.079,176,4447,atom
c,22,0.137,176,4448,atom
c,22,-0.124,176,4449,atom
h,3,0.147,176,4450,atom
o,40,-0.391,176,4451,atom
c,27,0.017,176,4452,atom
c,22,-0.385,176,4453,atom
c,93,-0.144,176,4454,atom
c,29,0.011,176,4455,atom
c,10,-0.084,176,4456,atom
h,3,0.127,177,4457,atom
h,3,0.132,177,4458,atom
o,40,-0.383,177,4459,atom
c,22,-0.122,177,4460,atom
h,3,0.073,177,4461,atom
h,3,0.145,177,4462,atom
h,3,0.142,177,4463,atom
h,3,0.061,177,4464,atom
c,27,0.011,177,4465,atom
h,3,0.132,177,4466,atom
h,3,-0.119,177,4467,atom
n,38,0.011,177,4468,atom
h,3,0.133,177,4469,atom
c,22,-0.124,177,4470,atom
c,29,0.012,177,4471,atom
c,22,-0.125,177,4472,atom
h,3,0.145,177,4473,atom
n,38,0.817,178,4474,atom
c,22,-0.142,178,4475,atom
h,3,0.055,178,4476,atom
n,38,0.806,178,4477,atom
c,22,0.332,178,4478,atom
c,22,0.017,178,4479,atom
h,3,0.061,178,4480,atom
c,22,-0.111,178,4481,atom
f,92,-0.108,178,4482,atom
c,22,-0.116,178,4483,atom
c,22,-0.088,178,4484,atom
c,28,-0.115,178,4485,atom
n,38,0.809,178,4486,atom
c,22,0.141,178,4487,atom
h,3,0.142,178,4488,atom
c,22,-0.107,178,4489,atom
c,29,-0.108,178,4490,atom
c,22,-0.12,178,4491,atom
o,40,-0.398,178,4492,atom
h,3,0.152,178,4493,atom
c,22,0.009,178,4494,atom
c,22,-0.122,178,4495,atom
c,22,-0.123,178,4496,atom
c,22,-0.117,178,4497,atom
o,40,-0.107,178,4498,atom
c,22,-0.08,178,4499,atom
c,22,-0.122,179,4500,atom
c,22,0.141,179,4501,atom
c,22,-0.141,179,4502,atom
h,3,0.123,179,4503,atom
h,3,0.142,179,4504,atom
c,195,-0.076,179,4505,atom
c,35,-0.097,179,4506,atom
h,3,0.147,179,4507,atom
c,16,0.096,179,4508,atom
c,22,-0.148,179,4509,atom
h,3,0.066,179,4510,atom
c,22,-0.114,179,4511,atom
h,3,0.155,179,4512,atom
c,22,-0.123,179,4513,atom
c,22,-0.109,179,4514,atom
h,3,0.145,179,4515,atom
c,22,-0.125,179,4516,atom
o,40,-0.381,179,4517,atom
h,3,0.147,179,4518,atom
h,3,0.149,179,4519,atom
c,195,-0.093,179,4520,atom
c,22,-0.137,180,4521,atom
h,3,0.137,180,4522,atom
c,22,-0.115,180,4523,atom
h,3,0.134,180,4524,atom
c,22,-0.119,180,4525,atom
h,3,-0.067,180,4526,atom
h,3,-0.113,180,4527,atom
o,40,-0.384,180,4528,atom
n,38,0.812,180,4529,atom
o,22,-0.191,180,4530,atom
c,22,-0.115,180,4531,atom
c,22,-0.126,180,4532,atom
c,22,-0.116,180,4533,atom
h,3,0.163,180,4534,atom
c,22,-0.128,180,4535,atom
h,3,0.066,180,4536,atom
c,22,-0.109,180,4537,atom
c,22,-0.118,180,4538,atom
c,22,-0.116,180,4539,atom
c,22,-0.125,180,4540,atom
h,3,0.132,180,4541,atom
c,22,0.202,180,4542,atom
c,29,0.007,180,4543,atom
c,22,-0.124,180,4544,atom
h,3,0.143,180,4545,atom
h,3,0.139,180,4546,atom
c,22,-0.128,180,4547,atom
h,3,-0.119,181,4548,atom
h,3,0.146,181,4549,atom
h,3,0.059,181,4550,atom
c,29,0.004,181,4551,atom
c,10,-0.384,181,4552,atom
h,3,0.147,181,4553,atom
c,22,-0.114,181,4554,atom
h,3,-0.122,181,4555,atom
c,22,0.118,181,4556,atom
c,22,-0.111,181,4557,atom
c,28,0.012,181,4558,atom
f,92,-0.141,181,4559,atom
c,27,-0.142,181,4560,atom
c,14,0.104,181,4561,atom
h,3,0.153,181,4562,atom
c,22,-0.128,181,4563,atom
h,3,0.145,181,4564,atom
c,22,-0.109,181,4565,atom
c,22,-0.13,181,4566,atom
o,40,-0.398,181,4567,atom
h,3,0.073,181,4568,atom
n,38,0.813,181,4569,atom
h,3,0.145,181,4570,atom
h,3,0.136,181,4571,atom
c,22,-0.097,181,4572,atom
c,22,0.148,181,4573,atom
c,22,-0.137,181,4574,atom
h,3,0.136,181,4575,atom
h,1,0.145,182,4576,atom
c,22,-0.105,182,4577,atom
c,27,0.018,182,4578,atom
c,22,-0.122,182,4579,atom
h,3,0.146,182,4580,atom
c,22,-0.109,182,4581,atom
c,38,0.144,182,4582,atom
c,22,-0.142,182,4583,atom
c,22,-0.126,182,4584,atom
c,22,-0.106,182,4585,atom
h,3,0.142,182,4586,atom
c,22,0.141,182,4587,atom
o,40,-0.39,182,4588,atom
h,3,0.147,182,4589,atom
c,27,-0.091,182,4590,atom
o,50,-0.093,182,4591,atom
c,22,-0.119,182,4592,atom
h,3,0.146,182,4593,atom
h,3,0.332,182,4594,atom
o,40,-0.384,182,4595,atom
h,3,0.145,182,4596,atom
c,22,0.017,182,4597,atom
c,22,-0.114,182,4598,atom
h,3,0.149,182,4599,atom
c,21,-0.122,182,4600,atom
h,3,0.14,182,4601,atom
c,22,-0.13,182,4602,atom
c,22,-0.113,182,4603,atom
c,27,0.012,183,4604,atom
n,38,-0.132,183,4605,atom
h,3,0.133,183,4606,atom
h,3,0.134,183,4607,atom
c,22,-0.128,183,4608,atom
o,40,-0.11,183,4609,atom
h,3,-0.125,183,4610,atom
c,22,-0.109,183,4611,atom
c,22,-0.122,183,4612,atom
h,3,0.145,183,4613,atom
h,3,0.019,183,4614,atom
c,22,-0.116,183,4615,atom
c,27,0.012,183,4616,atom
h,3,0.066,183,4617,atom
h,3,0.132,183,4618,atom
c,22,-0.125,183,4619,atom
c,22,-0.108,183,4620,atom
c,22,-0.122,183,4621,atom
h,3,0.142,183,4622,atom
c,22,-0.115,184,4623,atom
c,29,0.011,184,4624,atom
o,40,-0.137,184,4625,atom
c,27,-0.363,184,4626,atom
c,22,-0.117,184,4627,atom
h,3,0.145,184,4628,atom
c,22,-0.117,184,4629,atom
o,40,-0.398,184,4630,atom
h,3,0.127,184,4631,atom
c,27,-0.118,184,4632,atom
o,40,-0.104,184,4633,atom
c,22,-0.109,184,4634,atom
c,22,-0.119,184,4635,atom
n,38,0.816,184,4636,atom
o,40,-0.388,184,4637,atom
c,22,-0.112,184,4638,atom
h,3,0.134,184,4639,atom
c,22,-0.142,184,4640,atom
h,3,0.127,184,4641,atom
h,3,0.057,184,4642,atom
c,27,0.005,184,4643,atom
n,38,0.154,184,4644,atom
h,3,0.133,184,4645,atom
c,22,0.108,184,4646,atom
h,3,0.059,184,4647,atom
h,3,-0.128,184,4648,atom
c,22,0.182,184,4649,atom
h,3,0.149,184,4650,atom
c,22,0.118,184,4651,atom
h,3,0.149,184,4652,atom
h,3,0.142,185,4653,atom
c,22,-0.119,185,4654,atom
h,3,0.155,185,4655,atom
h,3,-0.12,185,4656,atom
h,3,0.123,185,4657,atom
c,22,-0.115,185,4658,atom
c,22,-0.122,185,4659,atom
h,3,0.133,185,4660,atom
c,22,-0.142,185,4661,atom
c,22,-0.118,185,4662,atom
h,3,0.143,185,4663,atom
c,29,0.002,185,4664,atom
c,22,-0.107,185,4665,atom
c,22,-0.13,185,4666,atom
n,35,0.809,185,4667,atom
c,34,0.009,185,4668,atom
c,22,-0.148,185,4669,atom
c,22,-0.115,185,4670,atom
c,22,-0.128,185,4671,atom
h,3,0.148,185,4672,atom
c,29,0.011,186,4673,atom
h,3,0.08,186,4674,atom
n,32,-0.377,186,4675,atom
h,3,0.138,186,4676,atom
c,22,-0.124,186,4677,atom
c,27,0.009,186,4678,atom
c,10,0.021,186,4679,atom
c,22,0.118,186,4680,atom
n,38,-0.388,186,4681,atom
n,38,0.814,186,4682,atom
h,3,0.149,186,4683,atom
c,22,0.188,186,4684,atom
o,40,-0.107,186,4685,atom
c,27,-0.091,186,4686,atom
h,3,-0.106,186,4687,atom
c,22,0.118,186,4688,atom
h,3,0.153,186,4689,atom
c,29,0.014,186,4690,atom
h,3,0.146,186,4691,atom
o,40,-0.396,186,4692,atom
h,3,0.142,186,4693,atom
c,22,0.141,186,4694,atom
h,3,0.139,186,4695,atom
c,22,0.128,186,4696,atom
h,1,0.822,186,4697,atom
c,10,-0.079,186,4698,atom
c,22,-0.123,187,4699,atom
o,40,-0.384,187,4700,atom
o,40,-0.392,187,4701,atom
h,3,0.146,187,4702,atom
c,22,-0.122,187,4703,atom
c,22,0.118,187,4704,atom
c,22,-0.08,187,4705,atom
h,3,0.142,187,4706,atom
h,3,-0.122,187,4707,atom
c,22,-0.115,187,4708,atom
c,22,-0.122,187,4709,atom
o,40,-0.388,187,4710,atom
c,28,0.014,187,4711,atom
c,22,-0.148,187,4712,atom
c,41,-0.191,187,4713,atom
h,3,-0.132,187,4714,atom
n,38,0.817,187,4715,atom
o,40,-0.112,187,4716,atom
c,28,0.012,187,4717,atom
c,27,-0.084,187,4718,atom
c,28,-0.393,187,4719,atom
h,3,0.132,187,4720,atom
