atom1_id,atom2_id,type,bond_id
d84_3,d84_8,1,4725
d84_4,d84_5,7,4726
d84_4,d84_9,1,4727
d84_5,d84_6,7,4728
d84_6,d84_1,7,4729
d84_6,d84_10,1,4730
d85_1,d85_2,7,4731
d85_1,d85_21,1,4732
d85_10,d85_25,1,4733
d85_10,d85_5,7,4734
d85_11,d85_12,7,4735
d85_11,d85_26,1,4736
d85_12,d85_13,7,4737
d85_12,d85_15,7,4738
d85_13,d85_14,7,4739
d85_14,d85_8,7,4740
d85_15,d85_16,7,4741
d85_15,d85_27,1,4742
d85_16,d85_17,7,4743
d85_16,d85_28,1,4744
d85_17,d85_18,7,4745
d85_17,d85_29,1,4746
d85_18,d85_13,7,4747
d85_18,d85_30,1,4748
d85_19,d85_20,7,4749
d85_19,d85_9,7,4750
d85_2,d85_22,1,4751
d85_2,d85_3,7,4752
d85_20,d85_14,7,4753
d85_20,d85_31,1,4754
d85_3,d85_23,1,4755
d85_3,d85_4,7,4756
d85_32,d85_19,1,4757
d85_32,d85_34,2,4758
d85_33,d85_32,2,4759
d85_4,d85_5,7,4760
d85_4,d85_7,7,4761
d85_5,d85_6,7,4762
d85_6,d85_1,7,4763
d85_6,d85_24,1,4764
d85_7,d85_11,7,4765
d85_7,d85_8,7,4766
d85_8,d85_9,7,4767
d85_9,d85_10,7,4768
d86_1,d86_2,7,4769
d86_1,d86_21,1,4770
d86_10,d86_5,7,4771
d86_11,d86_12,7,4772
d86_11,d86_25,1,4773
d86_12,d86_13,7,4774
d86_12,d86_15,7,4775
d86_13,d86_14,7,4776
d86_14,d86_8,7,4777
d86_15,d86_16,7,4778
d86_15,d86_26,1,4779
d86_16,d86_17,7,4780
d86_16,d86_27,1,4781
d86_17,d86_18,7,4782
d86_17,d86_28,1,4783
d86_18,d86_13,7,4784
d86_18,d86_29,1,4785
d86_19,d86_20,7,4786
d86_19,d86_31,1,4787
d86_19,d86_9,7,4788
d86_2,d86_22,1,4789
d86_2,d86_3,7,4790
d86_20,d86_14,7,4791
d86_20,d86_30,1,4792
d86_3,d86_23,1,4793
d86_3,d86_4,7,4794
d86_32,d86_10,1,4795
d86_32,d86_34,2,4796
d86_33,d86_32,2,4797
d86_4,d86_5,7,4798
d86_4,d86_7,7,4799
d86_5,d86_6,7,4800
d86_6,d86_1,7,4801
d86_6,d86_24,1,4802
d86_7,d86_11,7,4803
d86_7,d86_8,7,4804
d86_8,d86_9,7,4805
d86_9,d86_10,7,4806
d87_1,d87_17,1,4807
d87_1,d87_2,7,4808
d87_10,d87_11,7,4809
d87_10,d87_22,1,4810
d87_11,d87_12,7,4811
d87_11,d87_23,1,4812
d87_12,d87_7,7,4813
d87_13,d87_7,7,4814
d87_14,d87_15,2,4815
d87_14,d87_16,2,4816
d87_2,d87_18,1,4817
d87_2,d87_3,7,4818
d87_3,d87_13,7,4819
d87_3,d87_4,7,4820
d87_4,d87_12,7,4821
d87_4,d87_5,7,4822
d87_5,d87_19,1,4823
d87_5,d87_6,7,4824
d87_6,d87_1,7,4825
d87_6,d87_20,1,4826
d87_7,d87_8,7,4827
d87_8,d87_21,1,4828
d87_8,d87_9,7,4829
d87_9,d87_10,7,4830
d87_9,d87_14,1,4831
d88_1,d88_2,7,4832
d88_1,d88_7,1,4833
d88_11,d88_12,1,4834
d88_11,d88_16,2,4835
d88_11,d88_5,1,4836
d88_12,d88_13,1,4837
d88_12,d88_14,1,4838
d88_12,d88_15,1,4839
d88_17,d88_18,2,4840
d88_17,d88_19,2,4841
d88_2,d88_17,1,4842
d88_2,d88_3,7,4843
d88_3,d88_4,7,4844
d88_3,d88_8,1,4845
d88_4,d88_5,7,4846
d88_4,d88_9,1,4847
d88_5,d88_6,7,4848
d88_6,d88_1,7,4849
d88_6,d88_10,1,4850
d89_1,d89_14,1,4851
d89_1,d89_2,7,4852
d89_10,d89_18,1,4853
d89_10,d89_19,1,4854
d89_10,d89_20,1,4855
d89_11,d89_12,2,4856
d89_11,d89_13,2,4857
d89_2,d89_11,1,4858
d89_2,d89_3,7,4859
d89_3,d89_4,7,4860
d89_3,d89_7,7,4861
d89_4,d89_5,7,4862
d89_4,d89_9,7,4863
d89_5,d89_15,1,4864
d89_5,d89_6,7,4865
d89_6,d89_1,7,4866
d89_6,d89_16,1,4867
d89_7,d89_10,1,4868
d89_7,d89_8,7,4869
d89_9,d89_17,1,4870
d89_9,d89_8,7,4871
d8_1,d8_14,1,4872
d8_1,d8_2,7,4873
d8_10,d8_11,7,4874
d8_10,d8_21,1,4875
d8_11,d8_12,7,4876
d8_11,d8_22,1,4877
d8_12,d8_7,7,4878
d8_13,d8_23,1,4879
d8_13,d8_24,1,4880
d8_13,d8_7,1,4881
d8_14,d8_15,2,4882
d8_14,d8_16,2,4883
d8_2,d8_17,1,4884
d8_2,d8_3,7,4885
d8_25,d8_26,1,4886
d8_26,d8_27,1,4887
d8_26,d8_31,2,4888
d8_27,d8_28,1,4889
d8_27,d8_29,1,4890
d8_27,d8_30,1,4891
d8_3,d8_13,1,4892
d8_3,d8_4,7,4893
d8_4,d8_12,1,4894
d8_4,d8_5,7,4895
d8_5,d8_18,1,4896
d8_5,d8_6,7,4897
d8_6,d8_1,7,4898
d8_6,d8_19,1,4899
d8_7,d8_8,7,4900
d8_8,d8_20,1,4901
d8_8,d8_9,7,4902
d8_9,d8_10,7,4903
d8_9,d8_25,1,4904
d90_1,d90_2,7,4905
d90_1,d90_7,1,4906
d90_10,d90_11,7,4907
d90_10,d90_14,1,4908
d90_11,d90_12,7,4909
d90_11,d90_15,1,4910
d90_12,d90_13,7,4911
d90_12,d90_19,7,4912
d90_13,d90_16,7,4913
d90_13,d90_4,7,4914
d90_16,d90_17,7,4915
d90_17,d90_18,7,4916
d90_17,d90_24,7,4917
d90_18,d90_5,7,4918
d90_19,d90_20,7,4919
d90_19,d90_22,1,4920
d90_2,d90_3,7,4921
d90_2,d90_8,1,4922
d90_20,d90_21,7,4923
d90_20,d90_23,1,4924
d90_21,d90_16,7,4925
d90_24,d90_25,7,4926
d90_24,d90_28,1,4927
d90_25,d90_26,7,4928
d90_25,d90_29,1,4929
d90_26,d90_27,7,4930
d90_26,d90_30,1,4931
d90_27,d90_18,7,4932
d90_27,d90_31,1,4933
d90_3,d90_10,7,4934
d90_3,d90_4,7,4935
d90_32,d90_21,1,4936
d90_32,d90_34,2,4937
d90_33,d90_32,2,4938
d90_4,d90_5,7,4939
d90_5,d90_6,7,4940
d90_6,d90_1,7,4941
d90_6,d90_9,1,4942
d91_1,d91_2,1,4943
d91_1,d91_35,4,4944
d91_1,d91_36,1,4945
d91_10,d91_4,7,4946
d91_11,d91_12,7,4947
d91_11,d91_29,1,4948
d91_12,d91_13,7,4949
d91_12,d91_30,1,4950
d91_13,d91_14,7,4951
d91_13,d91_18,7,4952
d91_14,d91_15,7,4953
d91_14,d91_9,7,4954
d91_15,d91_16,7,4955
d91_16,d91_17,7,4956
d91_16,d91_31,1,4957
d91_17,d91_10,7,4958
d91_17,d91_32,1,4959
d91_18,d91_19,7,4960
d91_18,d91_21,1,4961
d91_19,d91_20,7,4962
d91_19,d91_33,1,4963
d91_2,d91_3,1,4964
d91_2,d91_37,5,4965
d91_2,d91_38,1,4966
d91_20,d91_15,7,4967
d91_20,d91_34,1,4968
d91_21,d91_22,2,4969
d91_21,d91_23,2,4970
d91_3,d91_4,7,4971
d91_3,d91_7,7,4972
d91_35,d91_39,1,4973
d91_37,d91_40,1,4974
d91_4,d91_5,1,4975
d91_5,d91_24,1,4976
d91_5,d91_25,1,4977
d91_5,d91_6,1,4978
d91_6,d91_1,1,4979
d91_6,d91_26,1,4980
d91_6,d91_27,1,4981
d91_7,d91_28,1,4982
d91_7,d91_8,7,4983
d91_8,d91_11,7,4984
d91_8,d91_9,7,4985
d91_9,d91_10,7,4986
d92_1,d92_2,7,4987
d92_1,d92_20,1,4988
d92_10,d92_11,7,4989
d92_10,d92_4,1,4990
d92_11,d92_12,1,4991
d92_12,d92_13,1,4992
d92_12,d92_27,1,4993
d92_12,d92_28,1,4994
d92_13,d92_25,1,4995
d92_13,d92_26,1,4996
d92_13,d92_5,1,4997
d92_14,d92_15,7,4998
d92_14,d92_23,1,4999
d92_15,d92_16,7,5000
d92_15,d92_17,1,5001
d92_16,d92_11,7,5002
d92_16,d92_24,1,5003
d92_17,d92_18,2,5004
d92_17,d92_19,2,5005
d92_2,d92_21,1,5006
d92_2,d92_3,7,5007
d92_3,d92_4,7,5008
d92_3,d92_7,1,5009
d92_4,d92_5,7,5010
d92_5,d92_6,7,5011
d92_6,d92_1,7,5012
d92_6,d92_22,1,5013
d92_7,d92_31,1,5014
d92_7,d92_32,1,5015
d92_7,d92_8,1,5016
d92_8,d92_29,1,5017
d92_8,d92_30,1,5018
d92_8,d92_9,1,5019
d92_9,d92_10,7,5020
d92_9,d92_14,7,5021
d93_1,d93_2,7,5022
d93_1,d93_7,1,5023
d93_10,d93_11,7,5024
d93_10,d93_14,1,5025
d93_11,d93_12,7,5026
d93_11,d93_15,1,5027
d93_12,d93_13,7,5028
d93_12,d93_19,7,5029
d93_13,d93_16,7,5030
d93_13,d93_4,7,5031
d93_16,d93_17,7,5032
d93_17,d93_18,7,5033
d93_17,d93_24,7,5034
d93_18,d93_5,7,5035
d93_19,d93_20,7,5036
d93_19,d93_32,1,5037
d93_2,d93_3,7,5038
d93_2,d93_8,1,5039
d93_20,d93_21,7,5040
d93_20,d93_22,1,5041
d93_21,d93_16,7,5042
d93_21,d93_23,1,5043
d93_24,d93_25,7,5044
d93_24,d93_28,1,5045
d93_25,d93_26,7,5046
d93_25,d93_29,1,5047
d93_26,d93_27,7,5048
d93_26,d93_30,1,5049
d93_27,d93_18,7,5050
d93_27,d93_31,1,5051
d93_3,d93_10,7,5052
d93_3,d93_4,7,5053
d93_32,d93_33,2,5054
d93_32,d93_34,2,5055
d93_4,d93_5,7,5056
d93_5,d93_6,7,5057
d93_6,d93_1,7,5058
d93_6,d93_9,1,5059
d94_1,d94_2,7,5060
d94_1,d94_7,1,5061
d94_10,d94_11,7,5062
d94_10,d94_14,1,5063
d94_11,d94_12,7,5064
d94_11,d94_26,1,5065
d94_12,d94_13,7,5066
d94_12,d94_20,7,5067
d94_13,d94_15,7,5068
d94_13,d94_4,7,5069
d94_15,d94_16,7,5070
d94_16,d94_17,7,5071
d94_16,d94_18,1,5072
d94_17,d94_19,1,5073
d94_17,d94_5,7,5074
d94_2,d94_3,7,5075
d94_2,d94_8,1,5076
d94_20,d94_21,7,5077
d94_20,d94_23,1,5078
d94_21,d94_22,7,5079
d94_21,d94_24,1,5080
d94_22,d94_15,7,5081
d94_22,d94_25,1,5082
d94_26,d94_27,2,5083
d94_26,d94_28,2,5084
d94_3,d94_10,7,5085
d94_3,d94_4,7,5086
d94_4,d94_5,7,5087
d94_5,d94_6,7,5088
d94_6,d94_1,7,5089
d94_6,d94_9,1,5090
d95_1,d95_2,7,5091
d95_1,d95_7,1,5092
d95_10,d95_11,7,5093
d95_10,d95_14,1,5094
d95_11,d95_12,7,5095
d95_11,d95_17,1,5096
d95_12,d95_13,7,5097
d95_12,d95_16,1,5098
d95_13,d95_15,1,5099
d95_13,d95_4,7,5100
d95_16,d95_19,2,5101
d95_16,d95_20,2,5102
d95_17,d95_21,2,5103
d95_17,d95_22,2,5104
d95_18,d95_23,2,5105
d95_18,d95_24,2,5106
d95_2,d95_18,1,5107
d95_2,d95_3,7,5108
d95_3,d95_10,7,5109
d95_3,d95_4,7,5110
d95_4,d95_5,7,5111
d95_5,d95_6,7,5112
d95_5,d95_8,1,5113
d95_6,d95_1,7,5114
d95_6,d95_9,1,5115
d96_1,d96_2,7,5116
d96_1,d96_7,1,5117
d96_10,d96_11,7,5118
d96_10,d96_14,1,5119
d96_11,d96_12,7,5120
d96_11,d96_20,7,5121
d96_12,d96_15,7,5122
d96_12,d96_4,7,5123
d96_15,d96_16,7,5124
d96_16,d96_17,7,5125
d96_16,d96_18,1,5126
d96_17,d96_19,1,5127
d96_17,d96_5,7,5128
d96_2,d96_26,1,5129
d96_2,d96_3,7,5130
d96_20,d96_21,7,5131
d96_20,d96_25,1,5132
d96_21,d96_22,7,5133
d96_21,d96_23,1,5134
d96_22,d96_15,7,5135
d96_22,d96_24,1,5136
d96_24,d96_27,2,5137
d96_24,d96_28,2,5138
d96_25,d96_29,2,5139
d96_25,d96_30,2,5140
d96_26,d96_31,2,5141
d96_26,d96_32,2,5142
d96_3,d96_4,7,5143
d96_3,d96_9,7,5144
d96_4,d96_5,7,5145
d96_5,d96_6,7,5146
d96_6,d96_1,7,5147
d96_6,d96_8,1,5148
d96_9,d96_10,7,5149
d96_9,d96_13,1,5150
d97_1,d97_2,7,5151
d97_1,d97_26,1,5152
d97_10,d97_11,7,5153
d97_11,d97_12,7,5154
d97_11,d97_16,1,5155
d97_12,d97_13,7,5156
d97_12,d97_22,1,5157
d97_13,d97_14,7,5158
d97_13,d97_17,1,5159
d97_14,d97_15,7,5160
d97_14,d97_18,1,5161
d97_15,d97_10,7,5162
d97_19,d97_10,1,5163
d97_19,d97_20,1,5164
d97_19,d97_21,1,5165
d97_2,d97_3,7,5166
d97_2,d97_7,1,5167
d97_22,d97_23,1,5168
d97_22,d97_24,1,5169
d97_22,d97_25,1,5170
d97_26,d97_27,2,5171
d97_26,d97_28,2,5172
d97_3,d97_19,1,5173
d97_3,d97_4,7,5174
d97_4,d97_15,1,5175
d97_4,d97_5,7,5176
d97_5,d97_6,7,5177
d97_5,d97_8,1,5178
d97_6,d97_1,7,5179
d97_6,d97_9,1,5180
d98_1,d98_2,7,5181
d98_1,d98_7,1,5182
d98_10,d98_11,7,5183
d98_10,d98_14,1,5184
d98_11,d98_12,7,5185
d98_12,d98_13,7,5186
d98_12,d98_15,1,5187
d98_13,d98_16,1,5188
d98_13,d98_4,7,5189
d98_17,d98_19,2,5190
d98_18,d98_17,2,5191
d98_2,d98_3,7,5192
d98_2,d98_8,1,5193
d98_3,d98_10,7,5194
d98_3,d98_4,7,5195
d98_4,d98_5,7,5196
d98_5,d98_17,1,5197
d98_5,d98_6,7,5198
d98_6,d98_1,7,5199
d98_6,d98_9,1,5200
d99_1,d99_16,1,5201
d99_1,d99_2,7,5202
d99_10,d99_4,7,5203
d99_11,d99_12,7,5204
d99_11,d99_13,1,5205
d99_12,d99_10,7,5206
d99_12,d99_22,1,5207
d99_13,d99_14,2,5208
d99_13,d99_15,2,5209
d99_2,d99_17,1,5210
d99_2,d99_3,7,5211
d99_3,d99_4,7,5212
d99_3,d99_7,7,5213
d99_4,d99_5,7,5214
d99_5,d99_11,7,5215
d99_5,d99_6,7,5216
d99_6,d99_1,7,5217
d99_6,d99_18,1,5218
d99_7,d99_19,1,5219
d99_7,d99_8,7,5220
d99_8,d99_20,1,5221
d99_8,d99_9,7,5222
d99_9,d99_10,7,5223
d99_9,d99_21,1,5224
d9_1,d9_13,1,5225
d9_1,d9_2,7,5226
d9_10,d9_11,2,5227
d9_12,d9_10,2,5228
d9_2,d9_14,1,5229
d9_2,d9_3,7,5230
d9_3,d9_4,7,5231
d9_4,d9_5,7,5232
d9_4,d9_7,7,5233
d9_5,d9_15,1,5234
d9_5,d9_6,7,5235
d9_6,d9_1,7,5236
d9_6,d9_10,1,5237
d9_7,d9_8,7,5238
d9_8,d9_16,1,5239
d9_8,d9_9,7,5240
d9_9,d9_17,1,5241
d9_9,d9_3,7,5242
